Date,Code,Crime,Arrests
Sep-19,,ASSAULT 3 & RELATED OFFENSES,1
Sep-19,,047 Precinct,1
Sep-19,,OFFENSES AGAINST THE PERSON,1
Sep-19,,048 Precinct,1
Sep-19,,ASSAULT 3 & RELATED OFFENSES,1
Sep-19,,050 Precinct,2
Sep-19,,ASSAULT 3 & RELATED OFFENSES,1
Sep-19,,OFFENSES AGAINST THE PERSON,1
Sep-19,,052 Precinct,1
Sep-19,,OFF. AGNST PUB ORD SENSBLTY &,1
Sep-19,,060 Precinct,9
Sep-19,,ASSAULT 3 & RELATED OFFENSES,6
Sep-19,,FELONY ASSAULT,1
Sep-19,,ROBBERY,1
Sep-19,,SEX CRIMES,1
Sep-19,,062 Precinct,1
Sep-19,,ASSAULT 3 & RELATED OFFENSES,1
Sep-19,,067 Precinct,1
Sep-19,,ASSAULT 3 & RELATED OFFENSES,1
Sep-19,,073 Precinct,4
Sep-19,,FELONY ASSAULT,1
Sep-19,,OFF. AGNST PUB ORD SENSBLTY &,1
Sep-19,,SEX CRIMES,2
Sep-19,,075 Precinct,1
Sep-19,,ASSAULT 3 & RELATED OFFENSES,1
Sep-19,,076 Precinct,1
Sep-19,,SEX CRIMES,1
Sep-19,,077 Precinct,2
Sep-19,,ASSAULT 3 & RELATED OFFENSES,1
Sep-19,,OFF. AGNST PUB ORD SENSBLTY &,1
Sep-19,,078 Precinct,2
Sep-19,,ASSAULT 3 & RELATED OFFENSES,2
Sep-19,,079 Precinct,1
Sep-19,,OFFENSES AGAINST THE PERSON,1
Sep-19,,081 Precinct,1
Sep-19,,FELONY ASSAULT,1
Sep-19,,083 Precinct,2
Sep-19,,ASSAULT 3 & RELATED OFFENSES,2
Sep-19,,084 Precinct,2
Sep-19,,ASSAULT 3 & RELATED OFFENSES,2
Sep-19,,088 Precinct,2
Sep-19,,ASSAULT 3 & RELATED OFFENSES,2
Sep-19,,101 Precinct,1
Sep-19,,ASSAULT 3 & RELATED OFFENSES,1
Sep-19,,102 Precinct,4
Sep-19,,ASSAULT 3 & RELATED OFFENSES,2
Sep-19,,FELONY ASSAULT,1
Sep-19,,OFF. AGNST PUB ORD SENSBLTY &,1
Sep-19,,103 Precinct,1
Sep-19,,ASSAULT 3 & RELATED OFFENSES,1
Sep-19,,104 Precinct,1
Sep-19,,ASSAULT 3 & RELATED OFFENSES,1
Sep-19,,108 Precinct,1
Sep-19,,FELONY ASSAULT,1
Sep-19,,114 Precinct,1
Sep-19,,ASSAULT 3 & RELATED OFFENSES,1
Sep-19,,120 Precinct,1
Sep-19,,ASSAULT 3 & RELATED OFFENSES,1
Oct-19,001,ASSAULT 3 & RELATED OFFENSES,3
Oct-19,001,DISORDERLY CONDUCT,1
Oct-19,001,FELONY ASSAULT,1
Oct-19,001,OFFENSES AGAINST THE PERSON,1
Oct-19,005,SEX CRIMES,1
Oct-19,006,OFF. AGNST PUB ORD SENSBLTY &,1
Oct-19,006,SEX CRIMES,1
Oct-19,013,ASSAULT 3 & RELATED OFFENSES,4
Oct-19,013,SEX CRIMES,3
Oct-19,014,ASSAULT 3 & RELATED OFFENSES,5
Oct-19,014,FELONY ASSAULT,1
Oct-19,014,OFF. AGNST PUB ORD SENSBLTY &,1
Oct-19,014,SEX CRIMES,1
Oct-19,017,ROBBERY,1
Oct-19,017,SEX CRIMES,1
Oct-19,018,ASSAULT 3 & RELATED OFFENSES,4
Oct-19,020,ASSAULT 3 & RELATED OFFENSES,1
Oct-19,020,FELONY ASSAULT,1
Oct-19,023,MISCELLANEOUS PENAL LAW,1
Oct-19,024,ASSAULT 3 & RELATED OFFENSES,1
Oct-19,025,ASSAULT 3 & RELATED OFFENSES,1
Oct-19,025,SEX CRIMES,1
Oct-19,030,ASSAULT 3 & RELATED OFFENSES,2
Oct-19,033,FELONY ASSAULT,3
Oct-19,034,FELONY ASSAULT,2
Oct-19,040,ASSAULT 3 & RELATED OFFENSES,3
Oct-19,040,DISORDERLY CONDUCT,1
Oct-19,040,HARRASSMENT 2,2
Oct-19,040,MISCELLANEOUS PENAL LAW,1
Oct-19,040,OFFENSES AGAINST THE PERSON,1
Oct-19,040,SEX CRIMES,1
Oct-19,044,ASSAULT 3 & RELATED OFFENSES,2
Oct-19,045,SEX CRIMES,1
Oct-19,046,ASSAULT 3 & RELATED OFFENSES,1
Oct-19,047,ROBBERY,1
Oct-19,048,ASSAULT 3 & RELATED OFFENSES,2
Oct-19,048,FELONY ASSAULT,1
Oct-19,049,ASSAULT 3 & RELATED OFFENSES,3
Oct-19,060,ASSAULT 3 & RELATED OFFENSES,1
Oct-19,071,FELONY ASSAULT,1
Oct-19,075,FELONY ASSAULT,2
Oct-19,075,ROBBERY,1
Oct-19,077,FELONY ASSAULT,1
Oct-19,078,ASSAULT 3 & RELATED OFFENSES,1
Oct-19,078,FELONY ASSAULT,1
Oct-19,078,OFF. AGNST PUB ORD SENSBLTY &,2
Oct-19,079,DISORDERLY CONDUCT,1
Oct-19,079,FELONY ASSAULT,1
Oct-19,081,ASSAULT 3 & RELATED OFFENSES,1
Oct-19,081,MISCELLANEOUS PENAL LAW,1
Oct-19,081,OFF. AGNST PUB ORD SENSBLTY &,1
Oct-19,083,SEX CRIMES,1
Oct-19,084,ASSAULT 3 & RELATED OFFENSES,3
Oct-19,084,MISCELLANEOUS PENAL LAW,1
Oct-19,084,SEX CRIMES,1
Oct-19,088,OFF. AGNST PUB ORD SENSBLTY &,1
Oct-19,090,ASSAULT 3 & RELATED OFFENSES,1
Oct-19,094,OFF. AGNST PUB ORD SENSBLTY &,1
Oct-19,101,ASSAULT 3 & RELATED OFFENSES,2
Oct-19,104,SEX CRIMES,1
Oct-19,110,ASSAULT 3 & RELATED OFFENSES,1
Oct-19,114,ASSAULT 3 & RELATED OFFENSES,1
Oct-19,114,FELONY ASSAULT,1
Nov-19,001,ASSAULT 3 & RELATED OFFENSES,4
Nov-19,001,SEX CRIMES,1
Nov-19,005,SEX CRIMES,1
Nov-19,006,ASSAULT 3 & RELATED OFFENSES,4
Nov-19,007,ASSAULT 3 & RELATED OFFENSES,1
Nov-19,009,ASSAULT 3 & RELATED OFFENSES,1
Nov-19,009,FELONY ASSAULT,1
Nov-19,013,ASSAULT 3 & RELATED OFFENSES,3
Nov-19,013,SEX CRIMES,2
Nov-19,014,MISCELLANEOUS PENAL LAW,1
Nov-19,014,OFF. AGNST PUB ORD SENSBLTY &,2
Nov-19,014,SEX CRIMES,2
Nov-19,017,ASSAULT 3 & RELATED OFFENSES,1
Nov-19,018,ASSAULT 3 & RELATED OFFENSES,4
Nov-19,018,FELONY ASSAULT,1
Nov-19,018,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-19,018,OFFENSES AGAINST THE PERSON,1
Nov-19,019,ASSAULT 3 & RELATED OFFENSES,3
Nov-19,020,ASSAULT 3 & RELATED OFFENSES,1
Nov-19,020,FELONY ASSAULT,1
Nov-19,020,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-19,020,SEX CRIMES,2
Nov-19,024,SEX CRIMES,1
Nov-19,025,ASSAULT 3 & RELATED OFFENSES,2
Nov-19,028,SEX CRIMES,1
Nov-19,032,ROBBERY,1
Nov-19,034,ASSAULT 3 & RELATED OFFENSES,2
Nov-19,034,ROBBERY,1
Nov-19,040,ASSAULT 3 & RELATED OFFENSES,1
Nov-19,040,OFFENSES AGAINST THE PERSON,1
Nov-19,044,ASSAULT 3 & RELATED OFFENSES,1
Nov-19,052,FELONY ASSAULT,1
Nov-19,060,ASSAULT 3 & RELATED OFFENSES,1
Nov-19,060,FELONY ASSAULT,1
Nov-19,073,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-19,077,ASSAULT 3 & RELATED OFFENSES,1
Nov-19,077,FELONY ASSAULT,1
Nov-19,078,ASSAULT 3 & RELATED OFFENSES,1
Nov-19,084,ASSAULT 3 & RELATED OFFENSES,6
Nov-19,084,FELONY ASSAULT,1
Nov-19,084,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-19,100,ASSAULT 3 & RELATED OFFENSES,1
Nov-19,101,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-19,102,ASSAULT 3 & RELATED OFFENSES,1
Nov-19,108,FELONY ASSAULT,1
Nov-19,110,ASSAULT 3 & RELATED OFFENSES,1
Nov-19,110,OFFENSES AGAINST THE PERSON,1
Nov-19,112,ASSAULT 3 & RELATED OFFENSES,2
Nov-19,115,ASSAULT 3 & RELATED OFFENSES,2
Dec-19,001,ASSAULT 3 & RELATED OFFENSES,1
Dec-19,001,SEX CRIMES,1
Dec-19,005,FELONY ASSAULT,1
Dec-19,005,KIDNAPPING & RELATED OFFENSES,1
Dec-19,006,FELONY ASSAULT,3
Dec-19,007,ASSAULT 3 & RELATED OFFENSES,1
Dec-19,010,ASSAULT 3 & RELATED OFFENSES,2
Dec-19,013,SEX CRIMES,2
Dec-19,014,ASSAULT 3 & RELATED OFFENSES,9
Dec-19,014,DISORDERLY CONDUCT,1
Dec-19,014,FELONY ASSAULT,3
Dec-19,014,OFF. AGNST PUB ORD SENSBLTY &,4
Dec-19,014,ROBBERY,2
Dec-19,018,ASSAULT 3 & RELATED OFFENSES,5
Dec-19,018,FELONY ASSAULT,1
Dec-19,018,SEX CRIMES,1
Dec-19,020,ASSAULT 3 & RELATED OFFENSES,3
Dec-19,025,ASSAULT 3 & RELATED OFFENSES,1
Dec-19,028,HARRASSMENT 2,1
Dec-19,028,OFFENSES AGAINST THE PERSON,1
Dec-19,030,ASSAULT 3 & RELATED OFFENSES,1
Dec-19,030,SEX CRIMES,1
Dec-19,040,ASSAULT 3 & RELATED OFFENSES,3
Dec-19,042,ASSAULT 3 & RELATED OFFENSES,2
Dec-19,044,ASSAULT 3 & RELATED OFFENSES,1
Dec-19,044,FELONY ASSAULT,1
Dec-19,046,ASSAULT 3 & RELATED OFFENSES,1
Dec-19,052,ASSAULT 3 & RELATED OFFENSES,1
Dec-19,052,SEX CRIMES,1
Dec-19,067,MISCELLANEOUS PENAL LAW,1
Dec-19,070,ASSAULT 3 & RELATED OFFENSES,1
Dec-19,075,ASSAULT 3 & RELATED OFFENSES,2
Dec-19,077,ASSAULT 3 & RELATED OFFENSES,2
Dec-19,083,ASSAULT 3 & RELATED OFFENSES,1
Dec-19,083,ROBBERY,1
Dec-19,084,ASSAULT 3 & RELATED OFFENSES,1
Dec-19,107,FELONY ASSAULT,1
Dec-19,109,FELONY ASSAULT,1
Dec-19,110,DISORDERLY CONDUCT,1
Dec-19,110,FELONY ASSAULT,1
Dec-19,112,ASSAULT 3 & RELATED OFFENSES,4
Jan-20,005,ASSAULT 3 & RELATED OFFENSES,1
Jan-20,005,FELONY ASSAULT,1
Jan-20,005,MISCELLANEOUS PENAL LAW,1
Jan-20,010,ASSAULT 3 & RELATED OFFENSES,1
Jan-20,013,ASSAULT 3 & RELATED OFFENSES,1
Jan-20,013,SEX CRIMES,1
Jan-20,014,ASSAULT 3 & RELATED OFFENSES,3
Jan-20,014,FELONY ASSAULT,4
Jan-20,014,OFF. AGNST PUB ORD SENSBLTY &,3
Jan-20,014,SEX CRIMES,3
Jan-20,017,ASSAULT 3 & RELATED OFFENSES,1
Jan-20,018,ASSAULT 3 & RELATED OFFENSES,3
Jan-20,018,FELONY ASSAULT,2
Jan-20,018,OFF. AGNST PUB ORD SENSBLTY &,2
Jan-20,018,SEX CRIMES,1
Jan-20,020,ASSAULT 3 & RELATED OFFENSES,1
Jan-20,020,MISCELLANEOUS PENAL LAW,1
Jan-20,024,MISCELLANEOUS PENAL LAW,1
Jan-20,025,ASSAULT 3 & RELATED OFFENSES,2
Jan-20,025,FELONY ASSAULT,1
Jan-20,026,ASSAULT 3 & RELATED OFFENSES,1
Jan-20,026,DISORDERLY CONDUCT,1
Jan-20,026,OFFENSES AGAINST THE PERSON,1
Jan-20,028,ASSAULT 3 & RELATED OFFENSES,1
Jan-20,030,ASSAULT 3 & RELATED OFFENSES,2
Jan-20,032,ROBBERY,1
Jan-20,033,FELONY ASSAULT,1
Jan-20,040,ASSAULT 3 & RELATED OFFENSES,5
Jan-20,044,ASSAULT 3 & RELATED OFFENSES,3
Jan-20,044,FELONY ASSAULT,2
Jan-20,052,ASSAULT 3 & RELATED OFFENSES,1
Jan-20,052,SEX CRIMES,1
Jan-20,069,FELONY ASSAULT,1
Jan-20,069,ROBBERY,4
Jan-20,073,ASSAULT 3 & RELATED OFFENSES,2
Jan-20,073,FELONY ASSAULT,3
Jan-20,073,ROBBERY,5
Jan-20,075,ROBBERY,1
Jan-20,075,SEX CRIMES,1
Jan-20,077,ASSAULT 3 & RELATED OFFENSES,2
Jan-20,077,FELONY ASSAULT,1
Jan-20,078,ASSAULT 3 & RELATED OFFENSES,1
Jan-20,078,DISORDERLY CONDUCT,1
Jan-20,083,MISCELLANEOUS PENAL LAW,1
Jan-20,084,ASSAULT 3 & RELATED OFFENSES,4
Jan-20,094,FELONY ASSAULT,1
Jan-20,110,OFFENSES AGAINST THE PERSON,2
Jan-20,122,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-20,001,ASSAULT 3 & RELATED OFFENSES,2
Feb-20,001,FELONY ASSAULT,4
Feb-20,001,ROBBERY,2
Feb-20,005,SEX CRIMES,1
Feb-20,007,ASSAULT 3 & RELATED OFFENSES,3
Feb-20,009,FELONY ASSAULT,1
Feb-20,013,ASSAULT 3 & RELATED OFFENSES,4
Feb-20,013,FELONY ASSAULT,1
Feb-20,014,ASSAULT 3 & RELATED OFFENSES,2
Feb-20,014,OFF. AGNST PUB ORD SENSBLTY &,3
Feb-20,014,OFFENSES AGAINST THE PERSON,3
Feb-20,017,ASSAULT 3 & RELATED OFFENSES,3
Feb-20,018,MISCELLANEOUS PENAL LAW,1
Feb-20,018,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-20,019,ASSAULT 3 & RELATED OFFENSES,1
Feb-20,024,ASSAULT 3 & RELATED OFFENSES,1
Feb-20,024,SEX CRIMES,1
Feb-20,025,ASSAULT 3 & RELATED OFFENSES,2
Feb-20,026,ASSAULT 3 & RELATED OFFENSES,2
Feb-20,028,FELONY ASSAULT,1
Feb-20,030,OFFENSES AGAINST THE PERSON,1
Feb-20,032,ASSAULT 3 & RELATED OFFENSES,1
Feb-20,032,FELONY ASSAULT,1
Feb-20,040,ASSAULT 3 & RELATED OFFENSES,5
Feb-20,040,ROBBERY,3
Feb-20,041,FELONY ASSAULT,1
Feb-20,044,ASSAULT 3 & RELATED OFFENSES,4
Feb-20,044,FELONY ASSAULT,3
Feb-20,048,ASSAULT 3 & RELATED OFFENSES,1
Feb-20,049,ASSAULT 3 & RELATED OFFENSES,1
Feb-20,052,ASSAULT 3 & RELATED OFFENSES,2
Feb-20,060,FELONY ASSAULT,1
Feb-20,061,FELONY ASSAULT,1
Feb-20,067,FELONY ASSAULT,1
Feb-20,067,SEX CRIMES,1
Feb-20,068,ASSAULT 3 & RELATED OFFENSES,1
Feb-20,070,ASSAULT 3 & RELATED OFFENSES,2
Feb-20,071,ASSAULT 3 & RELATED OFFENSES,2
Feb-20,072,FELONY ASSAULT,1
Feb-20,072,SEX CRIMES,1
Feb-20,073,ASSAULT 3 & RELATED OFFENSES,1
Feb-20,073,FELONY ASSAULT,2
Feb-20,077,ASSAULT 3 & RELATED OFFENSES,3
Feb-20,077,FELONY ASSAULT,1
Feb-20,077,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-20,083,HARRASSMENT 2,1
Feb-20,084,ASSAULT 3 & RELATED OFFENSES,3
Feb-20,084,FELONY ASSAULT,1
Feb-20,084,OFF. AGNST PUB ORD SENSBLTY &,2
Feb-20,084,SEX CRIMES,1
Feb-20,088,FELONY ASSAULT,1
Feb-20,090,ASSAULT 3 & RELATED OFFENSES,1
Feb-20,094,ASSAULT 3 & RELATED OFFENSES,1
Feb-20,100,ASSAULT 3 & RELATED OFFENSES,1
Feb-20,108,ASSAULT 3 & RELATED OFFENSES,2
Feb-20,108,FELONY ASSAULT,1
Feb-20,109,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-20,110,ASSAULT 3 & RELATED OFFENSES,2
Feb-20,112,ASSAULT 3 & RELATED OFFENSES,1
Feb-20,115,FELONY ASSAULT,1
Feb-20,122,ASSAULT 3 & RELATED OFFENSES,2
Feb-20,122,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-20,001,ASSAULT 3 & RELATED OFFENSES,3
Mar-20,006,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,006,FELONY ASSAULT,1
Mar-20,006,OFFENSES AGAINST THE PERSON,1
Mar-20,010,OFFENSES AGAINST THE PERSON,1
Mar-20,010,SEX CRIMES,1
Mar-20,013,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,013,SEX CRIMES,1
Mar-20,014,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,014,SEX CRIMES,1
Mar-20,017,SEX CRIMES,1
Mar-20,018,FELONY ASSAULT,1
Mar-20,018,SEX CRIMES,1
Mar-20,019,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,020,FELONY ASSAULT,1
Mar-20,025,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,025,FELONY ASSAULT,1
Mar-20,026,OFFENSES AGAINST THE PERSON,1
Mar-20,028,MISCELLANEOUS PENAL LAW,1
Mar-20,028,ROBBERY,1
Mar-20,028,SEX CRIMES,1
Mar-20,033,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-20,040,FELONY ASSAULT,1
Mar-20,040,ROBBERY,1
Mar-20,044,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,045,FELONY ASSAULT,1
Mar-20,046,FELONY ASSAULT,1
Mar-20,052,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,066,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,066,SEX CRIMES,1
Mar-20,071,ASSAULT 3 & RELATED OFFENSES,2
Mar-20,071,FELONY ASSAULT,1
Mar-20,072,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,073,ASSAULT 3 & RELATED OFFENSES,3
Mar-20,073,FELONY ASSAULT,3
Mar-20,073,MISCELLANEOUS PENAL LAW,1
Mar-20,077,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,077,SEX CRIMES,1
Mar-20,078,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-20,079,FELONY ASSAULT,1
Mar-20,079,SEX CRIMES,1
Mar-20,084,ASSAULT 3 & RELATED OFFENSES,2
Mar-20,084,FELONY ASSAULT,1
Mar-20,084,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-20,084,SEX CRIMES,1
Mar-20,090,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,100,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,100,FELONY ASSAULT,2
Mar-20,103,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,110,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,115,ASSAULT 3 & RELATED OFFENSES,1
Mar-20,115,SEX CRIMES,1
Apr-20,001,ASSAULT 3 & RELATED OFFENSES,2
Apr-20,005,ASSAULT 3 & RELATED OFFENSES,2
Apr-20,005,OFF. AGNST PUB ORD SENSBLTY &,1
Apr-20,013,ASSAULT 3 & RELATED OFFENSES,1
Apr-20,013,FELONY ASSAULT,3
Apr-20,013,SEX CRIMES,1
Apr-20,014,FELONY ASSAULT,1
Apr-20,018,ASSAULT 3 & RELATED OFFENSES,1
Apr-20,019,ASSAULT 3 & RELATED OFFENSES,2
Apr-20,025,OFF. AGNST PUB ORD SENSBLTY &,1
Apr-20,030,ASSAULT 3 & RELATED OFFENSES,3
Apr-20,032,FELONY ASSAULT,1
Apr-20,034,OFFENSES AGAINST THE PERSON,1
Apr-20,034,ROBBERY,1
Apr-20,040,ASSAULT 3 & RELATED OFFENSES,4
Apr-20,049,ASSAULT 3 & RELATED OFFENSES,1
Apr-20,052,ASSAULT 3 & RELATED OFFENSES,1
Apr-20,060,FELONY ASSAULT,1
Apr-20,071,FELONY ASSAULT,1
Apr-20,072,SEX CRIMES,1
Apr-20,073,ASSAULT 3 & RELATED OFFENSES,1
Apr-20,073,OFF. AGNST PUB ORD SENSBLTY &,1
Apr-20,078,FELONY ASSAULT,4
Apr-20,084,ASSAULT 3 & RELATED OFFENSES,2
Apr-20,088,OFFENSES AGAINST THE PERSON,1
Apr-20,112,SEX CRIMES,2
May-20,001,FELONY ASSAULT,1
May-20,001,SEX CRIMES,2
May-20,006,SEX CRIMES,1
May-20,010,OFF. AGNST PUB ORD SENSBLTY &,1
May-20,014,ASSAULT 3 & RELATED OFFENSES,2
May-20,014,MISCELLANEOUS PENAL LAW,1
May-20,014,SEX CRIMES,1
May-20,020,ASSAULT 3 & RELATED OFFENSES,2
May-20,020,MISCELLANEOUS PENAL LAW,1
May-20,025,ASSAULT 3 & RELATED OFFENSES,1
May-20,028,FELONY ASSAULT,1
May-20,034,ROBBERY,4
May-20,040,ASSAULT 3 & RELATED OFFENSES,3
May-20,040,FELONY ASSAULT,2
May-20,040,ROBBERY,1
May-20,043,OFF. AGNST PUB ORD SENSBLTY &,1
May-20,046,FELONY ASSAULT,1
May-20,047,FELONY ASSAULT,1
May-20,049,FELONY ASSAULT,1
May-20,060,FELONY ASSAULT,1
May-20,062,ASSAULT 3 & RELATED OFFENSES,1
May-20,073,ASSAULT 3 & RELATED OFFENSES,1
May-20,073,ROBBERY,1
May-20,075,ASSAULT 3 & RELATED OFFENSES,1
May-20,075,SEX CRIMES,1
May-20,077,FELONY ASSAULT,1
May-20,078,FELONY ASSAULT,1
May-20,084,FELONY ASSAULT,2
May-20,084,SEX CRIMES,2
